InvoiceNo,InvoiceDate,CustomerID
C568385,2011-09-27 09:51:00,15398.0
C568386,2011-09-27 09:56:00,12720.0
568387,2011-09-27 10:04:00,13704.0
C568388,2011-09-27 10:05:00,14808.0
568389,2011-09-27 10:06:00,12971.0
568390,2011-09-27 10:08:00,17811.0
568392,2011-09-27 10:08:00,14272.0
568391,2011-09-27 10:09:00,17788.0
568393,2011-09-27 10:12:00,15754.0
568394,2011-09-27 10:20:00,13314.0
C568395,2011-09-27 10:21:00,17480.0
568396,2011-09-27 10:24:00,16462.0
568397,2011-09-27 10:24:00,15745.0
568398,2011-09-27 10:26:00,14543.0
568399,2011-09-27 10:26:00,16145.0
568400,2011-09-27 10:27:00,13644.0
568401,2011-09-27 10:30:00,
568402,2011-09-27 10:34:00,16629.0
568403,2011-09-27 10:35:00,
568404,2011-09-27 10:36:00,
568405,2011-09-27 10:36:00,
568406,2011-09-27 10:37:00,
568407,2011-09-27 10:38:00,
568408,2011-09-27 10:40:00,
568409,2011-09-27 10:41:00,15701.0
C568410,2011-09-27 10:42:00,12748.0
568411,2011-09-27 10:52:00,
C568412,2011-09-27 10:54:00,14456.0
568413,2011-09-27 11:01:00,14818.0
568414,2011-09-27 11:05:00,14901.0
568415,2011-09-27 11:06:00,15150.0
C568416,2011-09-27 11:08:00,14866.0
568417,2011-09-27 11:10:00,14911.0
C568418,2011-09-27 11:11:00,15763.0
C568419,2011-09-27 11:16:00,13694.0
C568420,2011-09-27 11:17:00,16573.0
C568421,2011-09-27 11:19:00,16626.0
568423,2011-09-27 11:24:00,17061.0
568428,2011-09-27 11:27:00,14419.0
568442,2011-09-27 11:31:00,
C568445,2011-09-27 11:31:00,16156.0
568458,2011-09-27 11:34:00,13384.0
568460,2011-09-27 11:35:00,13384.0
568469,2011-09-27 11:38:00,14141.0
568471,2011-09-27 11:49:00,17805.0
568472,2011-09-27 11:50:00,12517.0
568480,2011-09-27 11:52:00,17490.0
568485,2011-09-27 11:53:00,17511.0
568491,2011-09-27 11:58:00,15443.0
568492,2011-09-27 11:58:00,18278.0
568493,2011-09-27 12:03:00,12987.0
568494,2011-09-27 12:08:00,16266.0
568495,2011-09-27 12:08:00,14755.0
C568501,2011-09-27 12:13:00,16713.0
568505,2011-09-27 12:17:00,15311.0
568509,2011-09-27 12:26:00,16422.0
568510,2011-09-27 12:26:00,13555.0
568511,2011-09-27 12:26:00,16422.0
568512,2011-09-27 12:28:00,14101.0
568513,2011-09-27 12:36:00,13555.0
568514,2011-09-27 12:44:00,
568515,2011-09-27 12:44:00,14466.0
C568516,2011-09-27 12:45:00,14456.0
568517,2011-09-27 12:52:00,14456.0
568518,2011-09-27 12:53:00,12680.0
568519,2011-09-27 12:57:00,16607.0
568526,2011-09-27 13:04:00,17656.0
568527,2011-09-27 13:21:00,13178.0
568528,2011-09-27 13:32:00,13979.0
568529,2011-09-27 13:38:00,16181.0
568530,2011-09-27 13:42:00,17591.0
568531,2011-09-27 13:49:00,16713.0
C568532,2011-09-27 13:54:00,14356.0
568533,2011-09-27 13:56:00,15061.0
C568534,2011-09-27 13:57:00,12579.0
568535,2011-09-27 14:00:00,15241.0
568536,2011-09-27 14:01:00,15061.0
568537,2011-09-27 14:04:00,15061.0
568538,2011-09-27 14:07:00,15061.0
568539,2011-09-27 14:07:00,13016.0
568540,2011-09-27 14:08:00,13016.0
568541,2011-09-27 14:08:00,14047.0
568542,2011-09-27 14:31:00,16750.0
568543,2011-09-27 14:33:00,
568544,2011-09-27 14:33:00,
568545,2011-09-27 14:34:00,
568546,2011-09-27 14:35:00,
568547,2011-09-27 14:37:00,15568.0
568548,2011-09-27 14:40:00,
568549,2011-09-27 14:52:00,13950.0
568550,2011-09-27 14:58:00,14883.0
568551,2011-09-27 14:58:00,14883.0
568552,2011-09-27 15:16:00,14824.0
568553,2011-09-27 15:17:00,15674.0
568554,2011-09-27 15:31:00,12455.0
568555,2011-09-27 15:34:00,16122.0
568556,2011-09-27 15:35:00,15827.0
C568557,2011-09-27 15:48:00,12681.0
568558,2011-09-27 16:28:00,16354.0
C568559,2011-09-27 16:37:00,14397.0
C568560,2011-09-27 16:39:00,14299.0
C568561,2011-09-27 16:45:00,15505.0
C568562,2011-09-27 16:48:00,17002.0
568564,2011-09-27 17:03:00,17576.0
568565,2011-09-27 17:31:00,
568566,2011-09-27 17:47:00,17609.0
568567,2011-09-27 18:41:00,
568568,2011-09-28 08:48:00,14412.0
568569,2011-09-28 09:02:00,17857.0
C568570,2011-09-28 09:04:00,15358.0
C568571,2011-09-28 09:05:00,17581.0
C568572,2011-09-28 09:06:00,15194.0
C568573,2011-09-28 09:09:00,13115.0
568574,2011-09-28 09:15:00,13862.0
C568575,2011-09-28 09:22:00,13134.0
568576,2011-09-28 09:40:00,17017.0
568577,2011-09-28 09:41:00,15301.0
568578,2011-09-28 09:43:00,15301.0
C568579,2011-09-28 09:45:00,14934.0
C568580,2011-09-28 09:57:00,12566.0
C568581,2011-09-28 09:59:00,15804.0
C568582,2011-09-28 10:02:00,13014.0
568583,2011-09-28 10:09:00,15584.0
C568584,2011-09-28 10:13:00,15706.0
568585,2011-09-28 10:14:00,17370.0
568586,2011-09-28 10:15:00,16119.0
C568587,2011-09-28 10:15:00,18225.0
568588,2011-09-28 10:18:00,14109.0
568589,2011-09-28 10:27:00,17405.0
568590,2011-09-28 10:29:00,13126.0
568591,2011-09-28 10:39:00,17088.0
568592,2011-09-28 10:42:00,17469.0
568593,2011-09-28 10:54:00,13988.0
568594,2011-09-28 10:56:00,13397.0
568595,2011-09-28 11:11:00,16681.0
C568596,2011-09-28 11:13:00,16493.0
C568597,2011-09-28 11:17:00,13089.0
C568598,2011-09-28 11:19:00,15737.0
C568599,2011-09-28 11:20:00,14395.0
C568600,2011-09-28 11:21:00,18223.0
C568601,2011-09-28 11:22:00,15696.0
568614,2011-09-28 11:26:00,13515.0
568645,2011-09-28 11:38:00,12656.0
C568646,2011-09-28 11:45:00,13430.0
568647,2011-09-28 11:48:00,16157.0
568648,2011-09-28 11:49:00,16672.0
C568649,2011-09-28 11:51:00,16626.0
568650,2011-09-28 11:56:00,13505.0
568651,2011-09-28 12:04:00,12362.0
568652,2011-09-28 12:15:00,15841.0
568653,2011-09-28 12:16:00,13798.0
568654,2011-09-28 12:20:00,14911.0
568655,2011-09-28 12:20:00,17611.0
568656,2011-09-28 12:21:00,14911.0
568657,2011-09-28 12:22:00,16460.0
568658,2011-09-28 12:25:00,18242.0
568659,2011-09-28 12:28:00,13516.0
568660,2011-09-28 12:33:00,15134.0
568661,2011-09-28 12:34:00,18109.0
568662,2011-09-28 12:36:00,16764.0
568663,2011-09-28 12:46:00,14440.0
C568664,2011-09-28 12:50:00,14911.0
568665,2011-09-28 12:52:00,13018.0
568666,2011-09-28 12:54:00,14609.0
568667,2011-09-28 13:00:00,14606.0
568668,2011-09-28 13:00:00,15750.0
568669,2011-09-28 13:04:00,13488.0
568670,2011-09-28 13:07:00,14978.0
568671,2011-09-28 13:13:00,13139.0
568672,2011-09-28 13:17:00,15348.0
568673,2011-09-28 13:23:00,16182.0
568674,2011-09-28 13:30:00,12708.0
568675,2011-09-28 13:32:00,14298.0
568676,2011-09-28 13:43:00,18242.0
C568677,2011-09-28 14:04:00,12619.0
568680,2011-09-28 14:10:00,18265.0
568685,2011-09-28 14:21:00,16394.0
568686,2011-09-28 14:26:00,16115.0
568687,2011-09-28 14:26:00,16321.0
568688,2011-09-28 14:38:00,16458.0
C568689,2011-09-28 14:42:00,17841.0
568690,2011-09-28 14:43:00,16332.0
568691,2011-09-28 14:47:00,
568692,2011-09-28 14:48:00,13901.0
568693,2011-09-28 14:54:00,
568695,2011-09-28 14:55:00,16321.0
C568694,2011-09-28 14:55:00,16321.0
568696,2011-09-28 14:56:00,13842.0
568697,2011-09-28 14:57:00,16281.0
568698,2011-09-28 14:57:00,14911.0
568699,2011-09-28 14:58:00,12352.0
568700,2011-09-28 15:02:00,16690.0
568701,2011-09-28 15:07:00,13924.0
568702,2011-09-28 15:18:00,17950.0
568703,2011-09-28 15:21:00,12748.0
568704,2011-09-28 15:24:00,13321.0
568705,2011-09-28 15:31:00,14434.0
568706,2011-09-28 15:32:00,14911.0
568707,2011-09-28 15:33:00,14911.0
568708,2011-09-28 15:41:00,12393.0
568709,2011-09-28 15:42:00,15036.0
568710,2011-09-28 15:42:00,14649.0
568711,2011-09-28 15:48:00,14947.0
568712,2011-09-28 15:50:00,17841.0
568713,2011-09-28 16:04:00,13061.0
C568714,2011-09-28 16:04:00,16332.0
568715,2011-09-28 16:07:00,17783.0
568716,2011-09-28 16:13:00,
568717,2011-09-28 16:17:00,18102.0
568718,2011-09-28 16:17:00,18102.0
568719,2011-09-28 16:19:00,
568721,2011-09-28 16:24:00,
568724,2011-09-28 16:27:00,
568725,2011-09-28 16:28:00,
568726,2011-09-28 16:35:00,16775.0
568727,2011-09-28 16:38:00,15796.0
568728,2011-09-28 16:42:00,17513.0
568729,2011-09-28 16:45:00,16909.0
C568748,2011-09-28 16:59:00,16389.0
568780,2011-09-29 08:27:00,18235.0
568781,2011-09-29 08:28:00,14952.0
568782,2011-09-29 08:53:00,13985.0
568783,2011-09-29 09:03:00,17739.0
568784,2011-09-29 09:15:00,15144.0
568785,2011-09-29 09:16:00,16929.0
568786,2011-09-29 09:16:00,15144.0
568787,2011-09-29 09:19:00,13741.0
568788,2011-09-29 09:23:00,17894.0
568789,2011-09-29 09:37:00,14522.0
568790,2011-09-29 09:44:00,14062.0
568791,2011-09-29 09:51:00,16650.0
568792,2011-09-29 09:53:00,18192.0
568793,2011-09-29 09:55:00,16011.0
568794,2011-09-29 10:10:00,17447.0
568795,2011-09-29 10:19:00,17870.0
C568796,2011-09-29 10:20:00,17870.0
568797,2011-09-29 10:22:00,13694.0
568798,2011-09-29 10:23:00,12615.0
C568799,2011-09-29 10:34:00,17450.0
568800,2011-09-29 10:45:00,14868.0
568801,2011-09-29 10:46:00,14475.0
568802,2011-09-29 10:49:00,14834.0
568803,2011-09-29 10:50:00,15030.0
568804,2011-09-29 10:52:00,17819.0
568805,2011-09-29 10:55:00,12826.0
568819,2011-09-29 11:29:00,17427.0
568828,2011-09-29 11:31:00,15175.0
568829,2011-09-29 11:33:00,17633.0
C568830,2011-09-29 11:34:00,13725.0
568831,2011-09-29 11:35:00,16059.0
C568832,2011-09-29 11:35:00,17450.0
568833,2011-09-29 11:39:00,17348.0
568868,2011-09-29 12:00:00,12957.0
568869,2011-09-29 12:01:00,12957.0
568870,2011-09-29 12:11:00,17930.0
568872,2011-09-29 12:12:00,12372.0
568873,2011-09-29 12:15:00,14188.0
568874,2011-09-29 12:16:00,14524.0
568875,2011-09-29 12:23:00,14527.0
568876,2011-09-29 12:24:00,13881.0
568877,2011-09-29 12:31:00,14680.0
568878,2011-09-29 12:34:00,14524.0
C568879,2011-09-29 12:38:00,14680.0
568880,2011-09-29 12:39:00,14524.0
568881,2011-09-29 12:39:00,13960.0
568882,2011-09-29 12:39:00,12839.0
568883,2011-09-29 12:43:00,18198.0
C568884,2011-09-29 12:49:00,14680.0
568893,2011-09-29 13:03:00,15712.0
568894,2011-09-29 13:04:00,17528.0
568895,2011-09-29 13:11:00,15356.0
568896,2011-09-29 13:13:00,16361.0
568897,2011-09-29 13:17:00,13886.0
568898,2011-09-29 13:17:00,13354.0
C568899,2011-09-29 13:20:00,12619.0
568900,2011-09-29 13:21:00,13647.0
568901,2011-09-29 13:22:00,15050.0
568902,2011-09-29 13:23:00,13503.0
568904,2011-09-29 13:29:00,14691.0
C568903,2011-09-29 13:29:00,16156.0
568905,2011-09-29 13:30:00,14691.0
568906,2011-09-29 13:31:00,14681.0
568907,2011-09-29 13:35:00,15370.0
568908,2011-09-29 13:38:00,16653.0
568909,2011-09-29 13:38:00,16818.0
568910,2011-09-29 13:39:00,16574.0
C568911,2011-09-29 13:44:00,15050.0
568912,2011-09-29 13:45:00,17528.0
568913,2011-09-29 13:45:00,15050.0
568914,2011-09-29 13:53:00,
568915,2011-09-29 13:56:00,14948.0
568916,2011-09-29 14:08:00,15452.0
568917,2011-09-29 14:11:00,15955.0
568918,2011-09-29 14:12:00,15955.0
568919,2011-09-29 14:38:00,12937.0
568921,2011-09-29 14:40:00,17373.0
568938,2011-09-29 14:46:00,17220.0
568943,2011-09-29 14:50:00,17306.0
568944,2011-09-29 14:50:00,16589.0
568945,2011-09-29 14:52:00,14239.0
568946,2011-09-29 15:01:00,
568947,2011-09-29 15:04:00,14696.0
568948,2011-09-29 15:13:00,
568949,2011-09-29 15:13:00,
568950,2011-09-29 15:25:00,12458.0
568951,2011-09-29 15:26:00,17724.0
568952,2011-09-29 15:29:00,14305.0
568953,2011-09-29 15:31:00,12728.0
568954,2011-09-29 15:32:00,13576.0
568955,2011-09-29 15:40:00,13759.0
568966,2011-09-29 15:52:00,14681.0
568984,2011-09-29 15:57:00,17813.0
568987,2011-09-29 15:58:00,12709.0
568988,2011-09-29 16:38:00,12718.0
568989,2011-09-29 16:41:00,14709.0
568990,2011-09-29 16:42:00,15933.0
568991,2011-09-29 16:44:00,18204.0
568992,2011-09-29 16:48:00,17218.0
568993,2011-09-29 16:51:00,15062.0
568994,2011-09-29 16:52:00,12598.0
568995,2011-09-29 16:53:00,16779.0
568996,2011-09-29 17:16:00,13131.0
568997,2011-09-29 17:27:00,16233.0
568998,2011-09-29 17:33:00,17905.0
568999,2011-09-29 17:34:00,15949.0
569000,2011-09-29 17:36:00,17015.0
569001,2011-09-29 17:52:00,12703.0
569002,2011-09-29 17:53:00,17572.0
569003,2011-09-29 18:13:00,13364.0
569004,2011-09-29 18:18:00,14409.0
569005,2011-09-29 18:30:00,16268.0
569006,2011-09-29 18:30:00,16268.0
569007,2011-09-29 18:51:00,17552.0
569008,2011-09-29 18:53:00,15114.0
569009,2011-09-29 19:30:00,15984.0
569010,2011-09-30 07:36:00,14156.0
569011,2011-09-30 08:14:00,14655.0
569012,2011-09-30 08:18:00,15187.0
569013,2011-09-30 08:19:00,15187.0
569014,2011-09-30 09:05:00,18053.0
569015,2011-09-30 09:20:00,13575.0
569016,2011-09-30 09:20:00,14916.0
569017,2011-09-30 09:22:00,13813.0
569018,2011-09-30 09:25:00,12676.0
569019,2011-09-30 09:38:00,15602.0
569020,2011-09-30 09:39:00,15321.0
569021,2011-09-30 09:40:00,15321.0
569022,2011-09-30 09:45:00,17725.0
569024,2011-09-30 10:04:00,12822.0
569025,2011-09-30 10:08:00,18041.0
569026,2011-09-30 10:18:00,16101.0
569027,2011-09-30 10:19:00,13089.0
569028,2011-09-30 10:20:00,14911.0
569029,2011-09-30 10:25:00,17450.0
569030,2011-09-30 10:27:00,17450.0
569031,2011-09-30 10:37:00,
569033,2011-09-30 10:40:00,15611.0
C569032,2011-09-30 10:40:00,15061.0
C569034,2011-09-30 10:42:00,16240.0
569035,2011-09-30 10:44:00,15565.0
569036,2011-09-30 10:44:00,18217.0
569037,2011-09-30 10:45:00,13263.0
C569038,2011-09-30 10:46:00,12940.0
569046,2011-09-30 10:48:00,14422.0
569060,2011-09-30 10:52:00,13954.0
569077,2011-09-30 11:18:00,13092.0
569078,2011-09-30 11:41:00,14688.0
569079,2011-09-30 11:45:00,14226.0
569080,2011-09-30 11:46:00,15593.0
569081,2011-09-30 11:54:00,13972.0
569082,2011-09-30 11:55:00,18229.0
569083,2011-09-30 11:56:00,
569084,2011-09-30 11:56:00,17949.0
569085,2011-09-30 11:57:00,17949.0
569086,2011-09-30 11:58:00,17949.0
569087,2011-09-30 12:03:00,13095.0
569089,2011-09-30 12:03:00,13764.0
569097,2011-09-30 12:06:00,12731.0
569098,2011-09-30 12:09:00,
569099,2011-09-30 12:12:00,17961.0
569100,2011-09-30 12:19:00,12748.0
569101,2011-09-30 12:24:00,14164.0
569102,2011-09-30 12:25:00,
569103,2011-09-30 12:30:00,16133.0
569104,2011-09-30 12:30:00,15287.0
569105,2011-09-30 12:35:00,16729.0
569106,2011-09-30 12:36:00,17376.0
569108,2011-09-30 12:40:00,16013.0
C569107,2011-09-30 12:40:00,15150.0
569110,2011-09-30 12:44:00,17675.0
C569109,2011-09-30 12:44:00,16523.0
569111,2011-09-30 12:45:00,17675.0
C569112,2011-09-30 12:47:00,17405.0
C569113,2011-09-30 12:50:00,13426.0
C569114,2011-09-30 12:50:00,14911.0
C569115,2011-09-30 12:51:00,13426.0
C569116,2011-09-30 12:52:00,13320.0
C569117,2011-09-30 12:54:00,17506.0
C569119,2011-09-30 12:57:00,14194.0
569120,2011-09-30 12:58:00,12583.0
569121,2011-09-30 13:03:00,
569122,2011-09-30 13:06:00,12694.0
569123,2011-09-30 13:09:00,12748.0
569124,2011-09-30 13:15:00,15172.0
569125,2011-09-30 13:21:00,15611.0
569126,2011-09-30 13:28:00,13347.0
569127,2011-09-30 13:31:00,15903.0
C569128,2011-09-30 13:34:00,15034.0
569129,2011-09-30 13:40:00,15034.0
569130,2011-09-30 13:46:00,14911.0
569131,2011-09-30 13:49:00,
569132,2011-09-30 13:54:00,17757.0
569133,2011-09-30 14:06:00,15185.0
569134,2011-09-30 14:07:00,15411.0
569135,2011-09-30 14:20:00,
569136,2011-09-30 14:41:00,15834.0
569137,2011-09-30 14:45:00,
C569138,2011-09-30 14:48:00,14911.0
569139,2011-09-30 14:55:00,16404.0
569140,2011-09-30 14:59:00,14503.0
569141,2011-09-30 15:02:00,13021.0
569142,2011-09-30 15:03:00,13021.0
569143,2011-09-30 15:04:00,15867.0
569144,2011-09-30 15:14:00,17227.0
569145,2011-09-30 15:17:00,18008.0
569147,2011-09-30 15:33:00,12842.0
569148,2011-09-30 15:52:00,16613.0
569149,2011-09-30 16:42:00,
569202,2011-09-30 17:22:00,
569203,2011-10-02 10:32:00,16353.0
569204,2011-10-02 10:43:00,16591.0
569205,2011-10-02 10:55:00,16923.0
569206,2011-10-02 10:58:00,15038.0
569207,2011-10-02 11:04:00,17811.0
569208,2011-10-02 11:10:00,16693.0
569209,2011-10-02 11:30:00,16626.0
569210,2011-10-02 11:41:00,13681.0
569211,2011-10-02 12:04:00,15774.0
569212,2011-10-02 12:05:00,15164.0
569213,2011-10-02 12:11:00,13782.0
569214,2011-10-02 12:22:00,14533.0
569215,2011-10-02 12:30:00,13571.0
569216,2011-10-02 12:41:00,15555.0
569217,2011-10-02 12:45:00,15579.0
569218,2011-10-02 12:47:00,15952.0
569219,2011-10-02 13:01:00,13558.0
569220,2011-10-02 13:26:00,16007.0
569221,2011-10-02 13:44:00,14970.0
569222,2011-10-02 13:46:00,15906.0
569223,2011-10-02 13:49:00,16283.0
569224,2011-10-02 14:00:00,15701.0
569225,2011-10-02 14:25:00,16930.0
569226,2011-10-02 14:31:00,16930.0
569227,2011-10-02 14:37:00,14051.0
569228,2011-10-02 14:47:00,15547.0
569229,2011-10-02 14:56:00,14502.0
569230,2011-10-02 15:07:00,16533.0
569231,2011-10-02 15:18:00,13379.0
569232,2011-10-02 15:26:00,16667.0
C569233,2011-10-02 15:26:00,17841.0
569234,2011-10-02 15:33:00,17841.0
569235,2011-10-02 15:35:00,17841.0
569236,2011-10-02 15:49:00,14432.0
569237,2011-10-02 15:50:00,
569238,2011-10-02 15:52:00,17954.0
569239,2011-10-03 08:30:00,14644.0
569240,2011-10-03 09:30:00,18059.0
569241,2011-10-03 09:30:00,14488.0
569242,2011-10-03 09:34:00,14193.0
569243,2011-10-03 09:44:00,13344.0
569244,2011-10-03 09:45:00,13344.0
569246,2011-10-03 09:57:00,14096.0
C569245,2011-10-03 09:57:00,14096.0
569247,2011-10-03 10:08:00,17924.0
569248,2011-10-03 10:09:00,12886.0
569249,2011-10-03 10:15:00,14092.0
569250,2011-10-03 10:18:00,16747.0
C569251,2011-10-03 10:37:00,12957.0
569252,2011-10-03 10:38:00,14333.0
569253,2011-10-03 10:55:00,13635.0
569254,2011-10-03 11:00:00,18116.0
569255,2011-10-03 11:01:00,18102.0
569256,2011-10-03 11:15:00,
569257,2011-10-03 11:24:00,18102.0
569258,2011-10-03 11:26:00,17330.0
569261,2011-10-03 11:34:00,17321.0
569262,2011-10-03 11:36:00,14815.0
569263,2011-10-03 11:37:00,18102.0
569302,2011-10-03 12:04:00,16205.0
C569318,2011-10-03 12:14:00,13505.0
569319,2011-10-03 12:17:00,14290.0
C569320,2011-10-03 12:19:00,15301.0
569321,2011-10-03 12:23:00,
569322,2011-10-03 12:31:00,16912.0
569323,2011-10-03 12:32:00,16912.0
569324,2011-10-03 12:32:00,16912.0
569325,2011-10-03 12:41:00,16774.0
569326,2011-10-03 12:47:00,14360.0
569327,2011-10-03 12:47:00,15091.0
569328,2011-10-03 12:48:00,14360.0
569329,2011-10-03 13:03:00,17652.0
569330,2011-10-03 13:31:00,15311.0
569331,2011-10-03 13:39:00,16875.0
569332,2011-10-03 13:46:00,12637.0
569333,2011-10-03 13:49:00,13431.0
569334,2011-10-03 13:53:00,12931.0
569335,2011-10-03 13:57:00,
569336,2011-10-03 14:05:00,15088.0
569337,2011-10-03 14:09:00,17396.0
569338,2011-10-03 14:18:00,16013.0
569339,2011-10-03 14:18:00,15299.0
569340,2011-10-03 14:19:00,15299.0
569341,2011-10-03 14:19:00,
569342,2011-10-03 14:20:00,16013.0
569343,2011-10-03 14:34:00,18102.0
569347,2011-10-03 14:38:00,
569357,2011-10-03 14:52:00,15930.0
569358,2011-10-03 14:53:00,18257.0
569359,2011-10-03 14:55:00,18257.0
569360,2011-10-03 14:59:00,14653.0
569361,2011-10-03 14:59:00,16183.0
569362,2011-10-03 15:06:00,18102.0
569363,2011-10-03 15:08:00,13297.0
569364,2011-10-03 15:10:00,13167.0
569365,2011-10-03 15:24:00,18102.0
569366,2011-10-03 15:26:00,18102.0
569367,2011-10-03 15:28:00,13994.0
569368,2011-10-03 15:29:00,15971.0
569369,2011-10-03 15:32:00,15105.0
C569370,2011-10-03 15:41:00,12484.0
569371,2011-10-03 15:52:00,14651.0
569372,2011-10-03 16:04:00,
569373,2011-10-03 16:12:00,12971.0
569374,2011-10-03 16:14:00,
569375,2011-10-03 16:29:00,
569376,2011-10-03 16:29:00,
569377,2011-10-03 16:30:00,
569378,2011-10-03 16:31:00,
569379,2011-10-03 16:33:00,
569380,2011-10-03 16:40:00,
569381,2011-10-03 16:44:00,
569382,2011-10-03 16:44:00,15502.0
569383,2011-10-03 16:46:00,15159.0
569384,2011-10-03 16:47:00,15159.0
569385,2011-10-03 16:48:00,14031.0
569386,2011-10-03 16:48:00,15159.0
C569387,2011-10-03 16:49:00,14031.0
569388,2011-10-03 16:50:00,14031.0
569389,2011-10-03 16:51:00,15502.0
C569390,2011-10-03 16:53:00,15502.0
569391,2011-10-03 17:13:00,
569392,2011-10-03 17:15:00,
569393,2011-10-03 17:15:00,
569394,2011-10-03 17:16:00,
C569395,2011-10-03 17:18:00,14188.0
569396,2011-10-03 17:48:00,16441.0
569397,2011-10-04 08:26:00,12747.0
569398,2011-10-04 08:27:00,17381.0
569399,2011-10-04 08:29:00,17381.0
569400,2011-10-04 08:30:00,17381.0
569401,2011-10-04 08:56:00,15111.0
569402,2011-10-04 09:00:00,12413.0
569403,2011-10-04 09:02:00,13319.0
569404,2011-10-04 09:03:00,13319.0
569405,2011-10-04 09:05:00,15241.0
569406,2011-10-04 09:09:00,16253.0
569407,2011-10-04 09:12:00,15694.0
569408,2011-10-04 09:26:00,13881.0
569409,2011-10-04 09:38:00,14110.0
C569410,2011-10-04 09:48:00,13364.0
569411,2011-10-04 09:49:00,12989.0
569412,2011-10-04 09:51:00,13650.0
569413,2011-10-04 09:51:00,13650.0
569414,2011-10-04 10:11:00,
569415,2011-10-04 10:14:00,
569416,2011-10-04 10:15:00,13801.0
569417,2011-10-04 10:29:00,17629.0
569418,2011-10-04 10:30:00,12989.0
569419,2011-10-04 10:31:00,15864.0
569420,2011-10-04 10:33:00,16881.0
C569421,2011-10-04 10:37:00,15339.0
C569422,2011-10-04 10:38:00,12546.0
569423,2011-10-04 10:42:00,16882.0
569424,2011-10-04 10:49:00,15529.0
C569456,2011-10-04 11:22:00,17675.0
569457,2011-10-04 11:29:00,14606.0
569458,2011-10-04 11:31:00,
569459,2011-10-04 11:33:00,16713.0
569460,2011-10-04 11:33:00,13895.0
569461,2011-10-04 11:36:00,16556.0
569462,2011-10-04 11:36:00,17014.0
569463,2011-10-04 11:39:00,
569464,2011-10-04 11:40:00,
569465,2011-10-04 11:41:00,
569466,2011-10-04 11:42:00,
569467,2011-10-04 11:44:00,14291.0
569468,2011-10-04 11:56:00,16186.0
569469,2011-10-04 12:22:00,16360.0
569470,2011-10-04 12:25:00,17673.0
569471,2011-10-04 12:38:00,15046.0
569472,2011-10-04 12:38:00,14515.0
569474,2011-10-04 12:39:00,14178.0
569479,2011-10-04 12:41:00,13408.0
569480,2011-10-04 12:42:00,13408.0
569481,2011-10-04 12:43:00,15255.0
569482,2011-10-04 12:43:00,14184.0
569483,2011-10-04 12:45:00,14057.0
569484,2011-10-04 12:46:00,14057.0
C569485,2011-10-04 12:47:00,12705.0
569486,2011-10-04 12:51:00,15339.0
569487,2011-10-04 12:55:00,13351.0
569488,2011-10-04 13:10:00,16440.0
569489,2011-10-04 13:13:00,12457.0
C569490,2011-10-04 13:15:00,12457.0
569491,2011-10-04 13:25:00,14056.0
569492,2011-10-04 13:30:00,16333.0
569493,2011-10-04 13:35:00,13317.0
569494,2011-10-04 13:42:00,15739.0
C569495,2011-10-04 13:43:00,
569496,2011-10-04 13:45:00,12395.0
569513,2011-10-04 13:55:00,14332.0
569514,2011-10-04 13:56:00,15228.0
569515,2011-10-04 13:58:00,15181.0
569516,2011-10-04 14:03:00,
569517,2011-10-04 14:14:00,
569518,2011-10-04 14:28:00,13263.0
569519,2011-10-04 14:31:00,13792.0
569520,2011-10-04 14:32:00,17667.0
569521,2011-10-04 14:33:00,16474.0
569522,2011-10-04 14:41:00,12664.0
569523,2011-10-04 14:41:00,16033.0
569524,2011-10-04 14:42:00,14506.0
C569525,2011-10-04 14:48:00,16474.0
C569526,2011-10-04 14:51:00,15044.0
569527,2011-10-04 14:53:00,12512.0
569528,2011-10-04 14:53:00,16242.0
569529,2011-10-04 14:55:00,12512.0
569530,2011-10-04 14:58:00,17957.0
569531,2011-10-04 15:02:00,12695.0
569532,2011-10-04 15:19:00,13552.0
569533,2011-10-04 15:21:00,16374.0
569534,2011-10-04 15:27:00,
569535,2011-10-04 15:41:00,15044.0
569536,2011-10-04 15:44:00,13269.0
569537,2011-10-04 15:45:00,13269.0
569538,2011-10-04 15:55:00,14462.0
569539,2011-10-04 15:58:00,18102.0
569540,2011-10-04 16:05:00,
569541,2011-10-04 16:06:00,
569544,2011-10-04 16:33:00,
569545,2011-10-04 16:37:00,
569546,2011-10-04 16:39:00,15276.0
C569547,2011-10-04 17:22:00,14834.0
C569548,2011-10-04 17:31:00,18053.0
569550,2011-10-04 17:32:00,15955.0
C569549,2011-10-04 17:32:00,15955.0
569551,2011-10-04 17:40:00,
C569552,2011-10-04 17:44:00,14533.0
C569553,2011-10-04 17:48:00,16362.0
C569554,2011-10-04 17:51:00,16401.0
569555,2011-10-05 08:17:00,17728.0
569556,2011-10-05 08:50:00,14936.0
569557,2011-10-05 08:52:00,14936.0
569558,2011-10-05 08:53:00,14936.0
569559,2011-10-05 09:31:00,12971.0
569560,2011-10-05 09:42:00,14511.0
569561,2011-10-05 09:42:00,13468.0
569562,2011-10-05 09:43:00,12720.0
569563,2011-10-05 09:46:00,12481.0
569564,2011-10-05 09:47:00,13989.0
569565,2011-10-05 09:52:00,16722.0
569566,2011-10-05 09:55:00,14739.0
569567,2011-10-05 09:56:00,16059.0
569568,2011-10-05 09:57:00,12700.0
569569,2011-10-05 09:59:00,18061.0
